uf; sequencial_candidato; nome; sigla_partido
"MS";"120000000166";"REGINALDO DA RGA";"PTN"
"MS";"120000000171";"ROSELI LEAL";"PTN"
"MS";"120000000643";"MAGUILA";"PP"
"MS";"120000000516";"ALIR TERRA Nº 2213";"PR"
"MS";"120000000345";"NIVALDO MARQUES";"PT"
"MS";"120000000590";"MARCIA JACOB";"PSDB"
"MS";"120000000034";"CORINGA";"PSD"
"MS";"120000000430";"DAIANE WEIS";"PRP"
"MS";"120000000288";"CELSO MORAES";"PDT"
"MS";"120000000297";"CEL CALIXTO";"PDT"
"MS";"120000000075";"CARLINHOS";"PPS"
"MS";"120000000205";"DR. VALDIR DE ALMEIDA";"PT do B"
"MS";"120000000302";"CLAUDECIR PARANA";"PSDC"
"MS";"120000000583";"FLAVIO NUNES";"PRP"
"MS";"120000000173";"MIRIAM FÉLIX";"PTN"
"MS";"120000000107";"BRUNOI REICHARDT";"PMDB"
"MS";"120000000201";"ABMAEL PEREIRA";"PSC"
"MS";"120000000436";"CARLOS JARDIM";"PV"
"MS";"120000000243";"CORREIA BOMBEIRO";"PHS"
"MS";"120000000118";"AUXILIADORA MARTINS";"PSB"
"MS";"120000000129";"BISPO MARCOS VITOR";"PRB"
"MS";"120000000391";"GELSON FELIX";"PV"
"MS";"120000000679";"ARLETH BENTO";"PTN"
"MS";"120000000411";"EMERSON LEQUISOMON";"PPL"
"MS";"120000000060";"PROFESSOR RINALDO";"PSDB"
"MS";"120000000099";"ÂNGELA COSTA";"PSDB"
"MS";"120000000315";"BEBETO";"PDT"
"MS";"120000000298";"NELSON AMNESIA";"PSDC"
"MS";"120000000573";"EVANIL";"PSL"
"MS";"120000000563";"ADONIS MARCOS";"PTB"
"MS";"120000000581";"ADEMIR PAULINO ( ESPONJA)";"PRP"
"MS";"120000000582";"CRISTIANE KRAIEWSKI";"PRP"
"MS";"120000000087";"MOHAMAD";"DEM"
"MS";"120000000093";"NIDIA MENDES";"PSDB"
"MS";"120000000073";"WALTER HORA";"PPS"
"MS";"120000000350";"PAULO CORRÊA";"PR"
"MS";"120000000168";"ROBSON MARTINS";"PTN"
"MS";"120000000623";"JORGE BATISTA";"PTN"
"MS";"120000000053";"ADAUTO";"SD"
"MS";"120000000466";"GUIOMAR";"PP"
"MS";"120000000405";"PEDRINHO FEITOSA";"PTC"
"MS";"120000000305";"SOLANGE DO GUANANDI";"PDT"
"MS";"120000000329";"VADINHO DO PT";"PT"
"MS";"120000000336";"MARIA TERESA";"PT"
"MS";"120000000313";"SIRLEI FERRAREZI";"PSDC"
"MS";"120000000174";"SANDRO MONGENOT";"PTN"
"MS";"120000000183";"MAISA SOUZA";"PTN"
"MS";"120000000186";"CILENE SANTOS";"PTN"
"MS";"120000000039";"SAULO QUEIRÓZ";"PSD"
"MS";"120000000050";"ROSINEI AQUINO";"PSD"
"MS";"120000000052";"DANIELE SANTOS";"PSDB"
"MS";"120000000059";"PROFESSORA CECILIA";"PSDB"
"MS";"120000000067";"MÁXIMO BRASIL";"PMN"
"MS";"120000000130";"ANA PAULA DUTRA";"PT do B"
"MS";"120000000086";"DR. DAVID";"PSD"
"MS";"120000000212";"NELSON SUDARIO";"PSC"
"MS";"120000000210";"SÉRGIO ASSIS";"PSB"
"MS";"120000000237";"PENNA";"PSC"
"MS";"120000000461";"IZOMAR GALEANO";"PP"
"MS";"120000000354";"LAURO DAVI";"PROS"
"MS";"120000000299";"EVA DANTAS - EVINHA";"PDT"
"MS";"120000000266";"ALINE BALTA";"PMDB"
"MS";"120000000269";"TIAGO ZANETTIN";"PMDB"
"MS";"120000000198";"DELEGADO ALDO BRANDÃO";"PRTB"
"MS";"120000000286";"JOEDI GUIMARÃES";"PRP"
"MS";"120000000148";"SERGINHO BOMBEIRO";"PTN"
"MS";"120000000462";"PROFESSOR ULISSES";"PP"
"MS";"120000000271";"DÉLIA RAZUK";"PMDB"
"MS";"120000000404";"ROGERIO FIGUEIREDO";"PTC"
"MS";"120000000407";"PROFESSORA DORA";"PTC"
"MS";"120000000593";"DR. ADÃO SALEMAQ";"PV"
"MS";"120000000484";"TIÃOZINHO DO TAXI";"PSOL"
"MS";"120000000485";"KELLY DO PSOL";"PSOL"
"MS";"120000000486";"PROFESSOR SIDNEY MELO";"PSOL"
"MS";"120000000277";"POPPI";"PMDB"
"MS";"120000000511";"ELIZEU AMARILHA MATTOS";"PSDC"
"MS";"120000000169";"ADA NOGUEIRA";"PTN"
"MS";"120000000451";"SEBASTIAO RONEI";"PP"
"MS";"120000000254";"MARQUINHOS TRAD";"PMDB"
"MS";"120000000095";"SIMONE GOMES";"PSDB"
"MS";"120000000424";"ILZE ROCHA";"PSL"
"MS";"120000000108";"CARLA STEPHANINI";"PMDB"
"MS";"120000000456";"PROFESSOR LOAMI";"PP"
"MS";"120000000124";"LUCIMAR ROZA";"PSC"
"MS";"120000000139";"CELESTINO GONÇALVES";"PHS"
"MS";"120000000041";"MARCIA BRAMBILLA";"PSD"
"MS";"120000000048";"DR. RENATO FIGUEIREDO";"PSD"
"MS";"120000000163";"ALEXANDRE BELCHIOR";"PTN"
"MS";"120000000111";"GERALDO RESENDE";"PMDB"
"MS";"120000000666";"PROFESSORA SANDRA";"PTC"
"MS";"120000000022";"REINALDO AZAMBUJA";"PSDB"
"MS";"120000000604";"ALVARO BARBOSA";"PTN"
"MS";"120000000445";"LUCAS DE LIMA DO AMOR SEM FIM";"PP"
"MS";"120000000412";"MARIA NOGUEIRA";"PPL"
"MS";"120000000564";"CAPITÃO ARCE";"PTB"
"MS";"120000000051";"ELIZEU DIONIZIO";"SD"
"MS";"120000000572";"ANDRADE";"PSL"
"MS";"120000000594";"VANIA SILVA";"PTN"
"MS";"120000000349";"GRAZIELLE MACHADO";"PR"
"MS";"120000000598";"FABRIZIA TINOCO";"PROS"
"MS";"120000000599";"FARRELL";"PTN"
"MS";"120000000246";"MACIEL DIAS";"PSB"
"MS";"120000000339";"MÃE JÔ DA IANSÃ";"PT"
"MS";"120000000068";"ONEVAN DE MATOS";"PSDB"
"MS";"120000000179";"AUREA NICEA";"PTN"
"MS";"120000000191";"SERGIO NOGUEIRA";"PSB"
"MS";"120000000141";"AMIGO ZANON";"PHS"
"MS";"120000000338";"PROFESSORA ELZA";"PT"
"MS";"120000000376";"LOIRA DOS MOVEIS USADOS";"PTC"
"MS";"120000000389";"ELIAS CAMILO";"PV"
"MS";"120000000393";"HULDO JÚNIOR";"PV"
"MS";"120000000100";"ENELVO";"PSDB"
"MS";"120000000406";"SONINHA DO POVO";"PTC"
"MS";"120000000058";"DR. LÍVIO";"PSDB"
"MS";"120000000064";"ROSANA DA SAÚDE";"PMN"
"MS";"120000000229";"CLAUDIA LUCAS";"PHS"
"MS";"120000000446";"ESCOBAR DO POVO";"PP"
"MS";"120000000296";"VICENTE AMARO";"PDT"
"MS";"120000000135";"CARLINHOS ANJOS DA ORDEM";"PT do B"
"MS";"120000000234";"CORONEL IVAN";"PEN"
"MS";"120000000116";"MARUN";"PMDB"
"MS";"120000000439";"EVANDER VENDRAMINI";"PP"
"MS";"120000000264";"MÁRCIA SANCHES";"PMDB"
"MS";"120000000493";"BETH DELARISSA";"PSOL"
"MS";"120000000401";"VALDENIR DA PAX";"PV"
"MS";"120000000065";"ADRIANO DA MATADEIRA";"PMN"
"MS";"120000000383";"ROSA JATOBA";"PC do B"
"MS";"120000000323";"ROBERTO DURÃES";"PT"
"MS";"120000000351";"SILVANA HILDEBRAND";"PT"
"MS";"120000000172";"GENIVALDO SANTOS";"PTN"
"MS";"120000000175";"ERVILHA DO PANTANAL";"PTN"
"MS";"120000000004";"NIEL BORBA";"PSTU"
"MS";"120000000008";"DANDARA LIMA";"PSTU"
"MS";"120000000029";"LUCIANO CACERES";"PSDB"
"MS";"120000000046";"JOSÉ TIBIRIÇA";"PSD"
"MS";"120000000047";"LUCIANA GERIKE";"PSD"
"MS";"120000000326";"PEDRO TERUEL";"PT"
"MS";"120000000233";"FAEL CORDEIRO";"PSB"
"MS";"120000000235";"LÉA SANTOS";"PSC"
"MS";"120000000222";"SALETE";"PEN"
"MS";"120000000267";"MARINA COOPAVILA II";"PMDB"
"MS";"120000000591";"WANESSA LIRA";"PT"
"MS";"120000000592";"BIBIANE IBRAHIM";"PR"
"MS";"120000000554";"CLAUDIO CODORNIZ";"PRP"
"MS";"120000000665";"ALBA AMARAL";"PV"
"MS";"120000000455";"CARRILHO LOBAO";"PP"
"MS";"120000000387";"EBNER SOARES";"PV"
"MS";"120000000482";"WALDELY VANELI";"PSOL"
"MS";"120000000490";"ANISIO GUATÓ";"PSOL"
"MS";"120000000503";"ALENCAR";"PDT"
"MS";"120000000508";"DAGOBERTO NOGUEIRA";"PDT"
"MS";"120000000506";"WALQUIRIA DO PT";"PT"
"MS";"120000000440";"ALCIDES BERNAL";"PP"
"MS";"120000000104";"FREDSON FREITAS";"PSDB"
"MS";"120000000119";"TONHÃO";"PMDB"
"MS";"120000000276";"JEFFER";"PMDB"
"MS";"120000000125";"DR. LUIZ OVANDO";"PSC"
"MS";"120000000133";"CLAUDIO LINS";"PT do B"
"MS";"120000000134";"NICE";"PT do B"
"MS";"120000000071";"ALDO";"PPS"
"MS";"120000000143";"IARA COSTA";"PHS"
"MS";"120000000146";"ASTRO REZENDE";"PT do B"
"MS";"120000000155";"PEDRÃO";"PTN"
"MS";"120000000164";"SERGIO ARRUDA";"PTN"
"MS";"120000000425";"RONILÇO GUERREIRO";"PRP"
"MS";"120000000188";"MARA CASEIRO";"PT do B"
"MS";"120000000489";"ALTINO MENDES";"PSOL"
"MS";"120000000672";"JÉSSICA";"PT"
"MS";"120000000674";"JÉSSICA CORREIA";"PV"
"MS";"120000000675";"ELZA MARDINE";"PT do B"
"MS";"120000000061";"ANGELO GUERREIRO";"PSDB"
"MS";"120000000070";"ZE TEIXEIRA";"DEM"
"MS";"120000000136";"CESAR BILLERBECK";"PT do B"
"MS";"120000000552";"MAJOR DOS SANTOS";"PRP"
"MS";"120000000247";"ADAMO DEL PINO LINO";"PMDB"
"MS";"120000000565";"SCAPINELLI";"PRP"
"MS";"120000000346";"MUNIR TANNOUS";"PR"
"MS";"120000000260";"CHIQUITO NESTOR L. MARQUES";"PMDB"
"MS";"120000000021";"MARCIO MONTEIRO";"PSDB"
"MS";"120000000546";"PAULO RATINHO";"PTB"
"MS";"120000000283";"DELCÍDIO";"PT"
"MS";"120000000215";"KELIANA";"PSC"
"MS";"120000000558";"RENATA RODRIGUES";"PRP"
"MS";"120000000588";"MARIAZINHA";"PSL"
"MS";"120000000239";"CARLOS RUBENS - CARLINHOS";"PSB"
"MS";"120000000240";"ANTÔNIO VAZ";"PRB"
"MS";"120000000595";"MAZINHO";"PTN"
"MS";"120000000567";"ALCEU BUENO";"PSL"
"MS";"120000000225";"CÁTIA MARQUES";"PHS"
"MS";"120000000468";"VALERIA CUNHA";"PP"
"MS";"120000000479";"DR HINDO";"PSOL"
"MS";"120000000307";"MAGALI BRITTO";"PSDC"
"MS";"120000000420";"TOMAZELLI";"PRP"
"MS";"120000000669";"FAFÁ DA BANCA";"PSDC"
"MS";"120000000375";"ALLAN REIS";"PTC"
"MS";"120000000403";"WANDERLEI DE SOUZA";"PV"
"MS";"120000000426";"CHICO NASCIMENTO";"PRP"
"MS";"120000000077";"ELIAS BORGES CIENTISTA SOCIAL";"PPS"
"MS";"120000000268";"CASSIANO DO GÁS";"PMDB"
"MS";"120000000209";"CORONEL DAVID";"PT do B"
"MS";"120000000337";"RUITER";"PT"
"MS";"120000000258";"SOLANGE";"PMDB"
"MS";"120000000487";"PROFESSOR ATAIDE";"PSOL"
"MS";"120000000374";"JOÃO GUANES";"PTC"
"MS";"120000000353";"JULIO LIRA";"PROS"
"MS";"120000000342";"CELINHA LOPO";"PT"
"MS";"120000000340";"GISLAINE MOCCELIN";"PT"
"MS";"120000000335";"THAMARA LIEGE";"PT"
"MS";"120000000200";"JOSIMAR BARBOSA";"PSB"
"MS";"120000000204";"BUXEXA AMARAL";"PHS"
"MS";"120000000055";"HERCULANO BORGES";"SD"
"MS";"120000000023";"PROFESSORA ROSE";"PSDB"
"MS";"120000000023";"PROFESSORA ROSE";"PSDB"
"MS";"120000000630";"RICARDO CANDIA";"PMDB"
"MS";"120000000076";"ELANO";"PPS"
"MS";"120000000081";"CLARA GONÇALVES";"DEM"
"MS";"120000000078";"PROFESSORA LAURA GUTTERRES";"PPS"
"MS";"120000000090";"CLAUDIA AMARAL";"PSDB"
"MS";"120000000214";"VEIMAR MARQUES";"PEN"
"MS";"120000000224";"BEZERRINHA";"PT do B"
"MS";"120000000469";"REGINALDO SOUZA CARTEIRINHA";"PSOL"
"MS";"120000000231";"LUIZ JÚNIOR";"PHS"
"MS";"120000000472";"NELSON PRIMO DO OVOS";"PSOL"
"MS";"120000000270";"DR. LOESTER";"PMDB"
"MS";"120000000275";"JUNIOR MOCHI";"PMDB"
"MS";"120000000282";"NELSINHO TRAD";"PMDB"
"MS";"120000000284";"LONDRES MACHADO";"PR"
"MS";"120000000361";"EDILENE OLIVEIRA";"PTC"
"MS";"120000000293";"GALLO";"PDT"
"MS";"120000000122";"MARIA ELOIR";"PMDB"
"MS";"120000000366";"MILITÃO";"PTC"
"MS";"120000000668";"ELIZEU AMARILHA MATTOS";"PSDC"
"MS";"120000000367";"SUBOFICIAL ADEMAR TIRIRICA";"PTC"
"MS";"120000000415";"CISINHO";"PPL"
"MS";"120000000079";"DR. MARCUS DOUGLAS";"PMN"
"MS";"120000000261";"POLICIAL MARIA CAMPOS";"PMDB"
"MS";"120000000101";"FLAVIO KAYATT";"PSDB"
"MS";"120000000496";"SANDRO MARCELO";"PTB"
"MS";"120000000428";"NEYA";"PSL"
"MS";"120000000142";"ODAIR BORTOLOTI";"PHS"
"MS";"120000000693";"ROGERIO DE SOUSA";"PRP"
"MS";"120000000306";"MARCOS TROQUEZ";"PSDC"
"MS";"120000000159";"GILSON GONÇALVES";"PTN"
"MS";"120000000162";"CLAUDIR ACUMULOU";"PTN"
"MS";"120000000324";"ENFERMEIRA CIDA AMARAL";"PT"
"MS";"120000000170";"MARINÊS ASSUMPÇÃO";"PTN"
"MS";"120000000622";"SIDNEIA EFFGEN";"PTN"
"MS";"120000000682";"LISA SANTOS";"PSL"
"MS";"120000000476";"CACIQUE LADIO VERON";"PSOL"
"MS";"120000000022";"REINALDO AZAMBUJA";"PSDB"
"MS";"120000000495";"NENE MATERA";"PSOL"
"MS";"120000000478";"MOZAIR DO CARMO";"PSOL"
"MS";"120000000074";"ATHAYDE";"PPS"
"MS";"120000000371";"MARICEIA";"PTC"
"MS";"120000000545";"URIEL";"PTB"
"MS";"120000000189";"MARCIO FERNANDES";"PT do B"
"MS";"120000000088";"LOURDES ALENCAR";"PSDB"
"MS";"120000000517";"MARIO FONSECA";"PC do B"
"MS";"120000000513";"MARIA FELIX";"PT"
"MS";"120000000467";"ELSA KLEIN";"PP"
"MS";"120000000460";"PIKITA";"PP"
"MS";"120000000408";"ROJAS AO EXTREMO";"PTC"
"MS";"120000000416";"BETO TELES";"PRP"
"MS";"120000000418";"DR. TIDICO";"PRP"
"MS";"120000000421";"LUIZ FELIPE CAMPO GRANDE";"PRP"
"MS";"120000000422";"BALEJO DE ARRUDA";"PRP"
"MS";"120000000399";"MARCELO BLUMA";"PV"
"MS";"120000000304";"MARIA CAMPAGNA";"PDT"
"MS";"120000000035";"PAULO ROMUALDO";"PSD"
"MS";"120000000219";"ELEANDRO SILVA";"PEN"
"MS";"120000000232";"RAFAEL NUNES";"PHS"
"MS";"120000000027";"CRISTINA RODRIGUES";"PSDB"
"MS";"120000000507";"AMARILIS AMARAL";"PT"
"MS";"120000000382";"MARIO EDUARDO ROCHA";"PC do B"
"MS";"120000000559";"ENG. EDSON SHIMABUKURO MY BODY";"PTB"
"MS";"120000000132";"AROLDO TAVARES";"PHS"
"MS";"120000000127";"MOURA FÉ";"PSC"
"MS";"120000000452";"FILHO DO PADRE";"PP"
"MS";"120000000377";"QUINTANA";"PTC"
"MS";"120000000356";"MARCOS BOCATO";"PC do B"
"MS";"120000000177";"ROSE ARANDAS";"PTN"
"MS";"120000000181";"ROSE LIMA";"PTN"
"MS";"120000000182";"JOSUE CRUZ";"PTN"
