Bocaina|SP|11073|2865|0|**|**
Bocaina de Minas|MG|5011|1113|0|**|**
Bocaina do Sul|SC|3314|789|0|**|**
Bocaiúva|MG|47236|13342|3|22.5|589
Bocaiúva do Sul|PR|11280|2867|4|**|**
Bodocó|PE|35676|10016|4|39.9|426
Bodoquena|MS|7928|2126|1|**|**
Bodó|RN|2373|661|0|**|**
Bofete|SP|9960|2290|0|**|**
Boituva|SP|50420|13995|4|28.6|524
Bom Conselho|PE|45983|12098|2|16.5|661
Bom Despacho|MG|46482|11909|4|33.6|477
Bom Jardim|MA|39740|10930|3|27.4|536
Bom Jardim|PE|37949|10209|5|49.0|359
Bom Jardim|RJ|25738|6303|2|**|**
Bom Jardim da Serra|SC|4443|1124|0|**|**
Bom Jardim de Goiás|GO|8477|1896|0|**|**
Bom Jardim de Minas|MG|6480|1357|0|**|**
Bom Jesus|PB|2432|622|0|**|**
Bom Jesus|PI|23642|7445|1|**|**
Bom Jesus|RN|9566|2565|1|**|**
Bom Jesus|RS|11445|2573|0|**|**
Bom Jesus|SC|2599|652|0|**|**
Bom Jesus da Lapa|BA|64740|18917|5|26.4|544
Bom Jesus da Penha|MG|3942|892|1|**|**
Bom Jesus da Serra|BA|10120|2974|0|**|**
Bom Jesus das Selvas|MA|30259|9530|2|**|**
Bom Jesus de Goiás|GO|21402|5809|4|**|**
Bom Jesus do Amparo|MG|5593|1496|1|**|**
Bom Jesus do Araguaia|MT|5555|1492|1|**|**
Bom Jesus do Galho|MG|15242|3578|1|**|**
Bom Jesus do Itabapoana|RJ|35677|8321|0|**|**
Bom Jesus do Norte|ES|9514|2364|0|**|**
Bom Jesus do Oeste|SC|2130|467|0|**|**
Bom Jesus do Sul|PR|3742|810|0|**|**
Bom Jesus do Tocantins|PA|15629|4519|3|**|**
Bom Jesus do Tocantins|TO|3987|1169|1|**|**
Bom Jesus dos Perdões|SP|20674|5485|0|**|**
Bom Lugar|MA|15314|4371|0|**|**
Bom Princípio|RS|12136|3289|0|**|**
Bom Princípio do Piauí|PI|5407|1471|0|**|**
Bom Progresso|RS|2253|512|0|**|**
Bom Repouso|MG|10449|2588|0|**|**
Bom Retiro|SC|9090|2367|0|**|**
Bom Retiro do Sul|RS|11576|2902|0|**|**
Bom Sucesso|MG|17271|3975|2|**|**
Bom Sucesso|PB|4998|1142|1|**|**
Bom Sucesso|PR|6620|1667|0|**|**
Bom Sucesso de Itararé|SP|3623|973|1|**|**
Bom Sucesso do Sul|PR|3279|772|0|**|**
Bombinhas|SC|15136|4017|1|**|**
Bonfim|MG|6811|1306|0|**|**
Bonfim|RR|11188|2818|0|**|**
Bonfim do Piauí|PI|5471|1508|0|**|**
Bonfinópolis|GO|7866|1999|1|**|**
Bonfinópolis de Minas|MG|5778|1397|1|**|**
Boninal|BA|13893|3841|0|**|**
Bonito|BA|15126|4450|2|**|**
Bonito|MS|19985|5255|3|**|**
Bonito|PA|14207|4390|2|**|**
Bonito|PE|37539|9956|9|**|**
Bonito de Minas|MG|9947|2848|0|**|**
Bonito de Santa Fé|PB|11042|3123|1|**|**
Bonópolis|GO|3640|911|0|**|**
Boqueirão|PB|17043|4792|2|**|**
Boqueirão do Leão|RS|7651|1993|0|**|**
Boqueirão do Piauí|PI|6288|1695|0|**|**
Boquim|SE|25727|6934|4|**|**
Boquira|BA|22025|6042|1|**|**
Boracéia|SP|4348|1159|0|**|**
Borba|AM|35919|10558|3|28.4|526
Borborema|PB|5169|1334|2|**|**
Borborema|SP|14731|3616|0|**|**
Borda da Mata|MG|17523|4191|0|**|**
Borebi|SP|2348|599|0|**|**
Borrazópolis|PR|7641|1682|0|**|**
Borá|SP|807|226|0|**|**
Bossoroca|RS|6753|1404|0|**|**
Botelhos|MG|14893|3489|1|**|**
Botucatu|SP|130201|33023|4|12.1|714
Botumirim|MG|6447|1828|1|**|**
Botuporã|BA|10950|2995|0|**|**
Botuverá|SC|4584|1220|0|**|**
Bozano|RS|2179|427|0|**|**
Braga|RS|3628|797|0|**|**
Braganey|PR|5667|1333|0|**|**
Bragança|PA|116164|35145|14|39.8|427
Bragança Paulista|SP|150023|38311|16|41.8|409
Branquinha|AL|10471|3090|5|**|**
Brasil Novo|PA|17960|5004|3|**|**
Brasileira|PI|8057|2236|1|**|**
Brasilândia|MS|11807|3256|0|**|**
Brasilândia de Minas|MG|14642|4166|0|**|**
Brasilândia do Sul|PR|3107|722|0|**|**
Brasilândia do Tocantins|TO|2086|514|0|**|**
Brasiléia|AC|22261|6294|1|**|**
Brasnorte|MT|16194|4580|3|**|**
Brasília|DF|2648532|757382|564|74.5|225
Brasília de Minas|MG|31356|8725|0|**|**
Brasópolis|MG|14585|3351|0|**|**
Brazabrantes|GO|3302|796|0|**|**
Braço do Norte|SC|29672|8466|0|**|**
Braço do Trombudo|SC|3498|902|0|**|**
Braúna|SP|5118|1303|0|**|**
Braúnas|MG|4973|1128|0|**|**
Brejetuba|ES|11950|3370|3|**|**
Brejinho|PE|7312|2023|0|**|**
Brejinho|RN|11769|3303|0|**|**
Brejinho de Nazaré|TO|5232|1427|1|**|**
Brejo|MA|34242|9666|0|**|**
Brejo Alegre|SP|2614|636|0|**|**
Brejo Grande|SE|7839|2240|2|**|**
Brejo Grande do Araguaia|PA|7295|2110|0|**|**
Brejo Santo|CE|46207|13712|9|65.6|260
Brejo da Madre de Deus|PE|46248|13579|18|132.6|57
Brejo de Areia|MA|4962|1427|1|**|**
Brejo do Cruz|PB|13313|3757|2|**|**
Brejo do Piauí|PI|3724|937|0|**|**
Brejo dos Santos|PB|6236|1555|0|**|**
Brejolândia|BA|11247|2965|0|**|**
Brejão|PE|8834|2407|0|**|**
Brejões|BA|14123|4171|0|**|**
Breu Branco|PA|55521|16538|9|54.4|318
Breves|PA|94779|26964|5|18.5|635
Britânia|GO|5544|1307|0|**|**
Brochier|RS|4726|1045|0|**|**
Brodowski|SP|21707|5572|0|**|**
Brotas|SP|21987|5619|1|**|**
Brotas de Macaúbas|BA|10479|2403|0|**|**
Brumadinho|MG|35085|8856|3|**|**
Brumado|BA|64972|17755|9|50.7|347
Brunópolis|SC|2778|609|0|**|**
Brusque|SC|109950|32249|6|18.6|632
Brás Pires|MG|4567|987|0|**|**
Bueno Brandão|MG|10886|2449|0|**|**
Buenos Aires|PE|12618|3503|1|**|**
Buenópolis|MG|10281|2789|1|**|**
Buerarema|BA|18528|4931|5|**|**
Bugre|MG|3999|954|0|**|**
Bujari|AC|8782|2321|1|**|**
Bujaru|PA|26400|7469|3|**|**
Buri|SP|18705|4747|2|**|**
Buritama|SP|15655|3779|1|**|**
Buriti|MA|27449|7524|1|**|**
Buriti Alegre|GO|9105|2020|0|**|**
Buriti Bravo|MA|23119|6166|0|**|**
Buriti de Goiás|GO|2546|595|0|**|**
Buriti do Tocantins|TO|10059|3138|0|**|**
Buriti dos Lopes|PI|19212|5595|0|**|**
Buriti dos Montes|PI|8079|2182|0|**|**
Buriticupu|MA|67378|19916|4|20.1|615
Buritinópolis|GO|3312|919|0|**|**
Buritirama|BA|19853|6127|0|**|**
Buritirana|MA|14930|4026|0|**|**
Buritis|MG|23091|6045|0|**|**
Buritis|RO|33397|9618|15|**|**
Buritizal|SP|4111|1028|0|**|**
Buritizeiro|MG|27076|7690|10|**|**
Butiá|RS|20419|4944|1|**|**
Buíque|PE|53304|14176|6|42.3|406
Bálsamo|SP|8284|1896|1|**|**
Caapiranga|AM|11303|3290|1|**|**
Caaporã|PB|20653|6039|4|**|**
Caarapó|MS|26532|7216|0|**|**
Caatiba|BA|10576|3022|0|**|**
Cabaceiras|PB|5148|1325|0|**|**
Cabaceiras do Paraguaçu|BA|17582|5268|1|**|**
Cabeceira Grande|MG|6534|1545|0|**|**
Cabeceiras|GO|7444|2021|0|**|**
Cabeceiras do Piauí|PI|10144|2856|0|**|**
Cabedelo|PB|60226|16629|36|216.5|11
Cabixi|RO|6132|1519|0|**|**
Cabo Frio|RJ|195197|49057|71|144.7|44
Cabo Verde|MG|13838|3758|0|**|**
Cabo de Santo Agostinho|PE|189222|54200|102|188.2|19
Cabreúva|SP|42889|12122|2|16.5|662
Cabrobó|PE|31497|8926|4|**|**
Cabrália Paulista|SP|4322|1121|0|**|**
Cacaulândia|RO|5791|1507|2|**|**
Cacequi|RS|13430|3111|0|**|**
Cachoeira|BA|32270|9574|6|**|**
Cachoeira Alta|GO|10841|2937|1|**|**
Cachoeira Dourada|GO|8214|1952|0|**|**
Cachoeira Dourada|MG|2536|599|0|**|**
Cachoeira Grande|MA|8607|2496|0|**|**
Cachoeira Paulista|SP|30527|7687|1|**|**
Cachoeira da Prata|MG|3635|831|0|**|**
Cachoeira de Goiás|GO|1405|329|0|**|**
Cachoeira de Minas|MG|11107|2474|0|**|**
Cachoeira de Pajeú|MG|9025|2201|0|**|**
Cachoeira do Arari|PA|21147|6228|1|**|**
Cachoeira do Piriá|PA|28153|8043|2|**|**
Cachoeira do Sul|RS|83217|18819|4|21.3|604
Cachoeira dos Índios|PB|9685|2718|0|**|**
Cachoeiras de Macacu|RJ|55139|13751|3|21.8|598
Cachoeirinha|PE|19088|5183|1|**|**
Cachoeirinha|RS|119896|30720|15|48.8|360
Cachoeirinha|TO|2167|580|0|**|**
Cachoeiro de Itapemirim|ES|192156|50691|24|47.3|371
Cacimba de Areia|PB|3590|1037|0|**|**
Cacimba de Dentro|PB|16885|4416|1|**|**
Cacimbas|PB|6877|1833|0|**|**
Cacimbinhas|AL|10307|2738|1|**|**
Cacique Doble|RS|4883|1107|0|**|**
Cacoal|RO|79330|22853|10|43.8|399
Caconde|SP|18563|4368|0|**|**
Caculé|BA|22577|6188|0|**|**
Caetanos|BA|14926|4385|1|**|**
Caetanópolis|MG|10467|2732|0|**|**
Caetité|BA|47774|14058|1|7.1|787
Caeté|MG|41423|10433|1|9.6|745
Caetés|PE|26946|7760|4|**|**
Cafarnaum|BA|17398|4865|0|**|**
Cafeara|PR|2727|690|0|**|**
Cafelândia|PR|15194|4176|0|**|**
Cafelândia|SP|16730|4106|0|**|**
Cafezal do Sul|PR|4236|945|0|**|**
Caiabu|SP|4072|1007|0|**|**
Caiana|MG|5059|1311|0|**|**
Caiapônia|GO|17072|4106|1|**|**
Caibaté|RS|4914|1026|0|**|**
Caibi|SC|6199|1487|0|**|**
Caicó|RN|63571|16829|5|29.7|506
Caieiras|SP|88841|23724|3|12.6|708
Cairu|BA|15973|5013|6|**|**
Caiuá|SP|5167|1204|0|**|**
Caiçara|PB|7205|1903|0|**|**
Caiçara|RS|4995|1098|0|**|**
Caiçara do Norte|RN|6043|1692|0|**|**
Caiçara do Rio do Vento|RN|3375|991|0|**|**
Cajamar|SP|66131|19147|11|57.5|298
Cajapió|MA|10740|3219|0|**|**
Cajari|MA|18603|5478|0|**|**
Cajati|SP|28243|7132|0|**|**
Cajazeiras|PB|59130|16655|2|12.0|715
Cajazeiras do Piauí|PI|3413|947|1|**|**
Cajazeirinhas|PB|3061|841|1|**|**
Cajobi|SP|9858|2668|0|**|**
Cajueiro|AL|20626|5994|6|**|**
Cajueiro da Praia|PI|7321|2031|0|**|**
Cajuri|MG|4026|1038|1|**|**
Cajuru|SP|23763|6260|0|**|**
Caldas|MG|13764|3001|0|**|**
Caldas Brandão|PB|5710|1531|1|**|**
Caldas Novas|GO|73616|19730|29|147.0|41
Caldazinha|GO|3396|839|0|**|**
Caldeirão Grande|BA|12658|3547|0|**|**
Caldeirão Grande do Piauí|PI|5700|1449|0|**|**
Califórnia|PR|8129|2022|0|**|**
Calmon|SC|3375|830|0|**|**
Calumbi|PE|5643|1502|0|**|**
Calçado|PE|11051|2958|0|**|**
Calçoene|AP|9343|2417|1|**|**
Camacan|BA|31535|8482|15|**|**
Camacho|MG|3097|774|0|**|**
Camalaú|PB|5793|1380|0|**|**
Camamu|BA|35366|10059|7|69.6|249
Camanducaia|MG|21162|5431|0|**|**
Camapuã|MS|13609|3391|0|**|**
Camaquã|RS|63124|15161|0|0.0|817
Camaragibe|PE|146847|39255|24|61.1|279
Camargo|RS|2607|586|0|**|**
Camaçari|BA|255238|78786|149|189.1|18
Cambará|PR|24060|5820|2|**|**
Cambará do Sul|RS|6498|1566|0|**|**
Cambira|PR|7319|1846|0|**|**
Camboriú|SC|65520|18499|22|118.9|86
Cambuci|RJ|14851|3225|0|**|**
Cambuquira|MG|12612|3047|0|**|**
Cambuí|MG|27020|6602|0|**|**
Cambé|PR|98024|24683|30|121.5|80
Cametá|PA|124411|37636|10|26.6|541
Camocim|CE|60870|17721|2|11.3|723
Camocim de São Félix|PE|17405|4650|0|**|**
Campanha|MG|15635|3909|0|**|**
Campanário|MG|3586|903|0|**|**
Campestre|AL|6655|1777|1|**|**
Campestre|MG|20707|4876|0|**|**
Campestre da Serra|RS|3259|634|0|**|**
Campestre de Goiás|GO|3421|869|0|**|**
Campestre do Maranhão|MA|13649|4135|1|**|**
Campina Grande|PB|389995|108987|117|107.4|115
Campina Grande do Sul|PR|39404|10905|19|174.2|27
Campina Verde|MG|19358|4406|1|**|**
Campina da Lagoa|PR|15149|3438|3|**|**
Campina das Missões|RS|5982|1163|0|**|**
Campina do Monte Alegre|SP|5622|1401|0|**|**
Campina do Simão|PR|4033|943|2|**|**
Campinas|SP|1098630|287414|76|26.4|543
Campinas do Piauí|PI|5449|1341|0|**|**
Campinas do Sul|RS|5476|1215|0|**|**
Campinaçu|GO|3649|822|0|**|**
Campinorte|GO|11333|2975|1|**|**
Campinápolis|MT|14590|3569|1|**|**
Campo Alegre|AL|52327|16344|5|30.6|501
Campo Alegre|SC|11766|2813|1|**|**
Campo Alegre de Goiás|GO|6292|1544|0|**|**
Campo Alegre de Lourdes|BA|28156|7754|0|**|**
Campo Alegre do Fidalgo|PI|4815|1396|0|**|**
Campo Azul|MG|3701|879|0|**|**
Campo Belo|MG|51900|12249|6|49.0|358
Campo Belo do Sul|SC|7398|1707|0|**|**
Campo Bom|RS|60989|16159|3|18.6|634
Campo Bonito|PR|4299|1039|1|**|**
Campo Erê|SC|9222|2345|0|**|**
Campo Florido|MG|7103|1915|3|**|**
Campo Formoso|BA|67305|18569|3|16.2|668
Campo Grande|AL|9273|2642|0|**|**
Campo Grande|MS|805397|222560|81|36.4|460
Campo Grande do Piauí|PI|5704|1591|0|**|**
Campo Largo|PR|115336|30527|19|62.2|274
Campo Largo do Piauí|PI|6964|2066|0|**|**
Campo Limpo Paulista|SP|75637|20443|1|4.9|813
Campo Limpo de Goiás|GO|6476|1690|0|**|**
Campo Magro|PR|25513|6913|6|**|**
Campo Maior|PI|45493|12243|3|24.5|564
Campo Mourão|PR|88209|23226|26|111.9|95
Campo Novo|RS|5269|1183|0|**|**
Campo Novo de Rondônia|RO|12847|3485|0|**|**
Campo Novo do Parecis|MT|29078|8973|7|**|**
Campo Redondo|RN|10427|2830|0|**|**
Campo Verde|MT|33759|9802|3|**|**
Campo de Santana|PB|10394|2898|0|**|**
Campo do Brito|SE|16987|4568|4|**|**
Campo do Meio|MG|11483|2720|0|**|**
Campo do Tenente|PR|7245|1903|0|**|**
Campos Altos|MG|14416|3859|0|**|**
Campos Belos|GO|18616|5359|0|**|**
Campos Borges|RS|3451|748|0|**|**
Campos Gerais|MG|27760|6727|0|**|**
Campos Lindos|TO|8517|2403|2|**|**
Campos Novos|SC|33313|8641|3|**|**
Campos Novos Paulista|SP|4594|1072|0|**|**
Campos Sales|CE|26648|7048|4|**|**
Campos Verdes|GO|4562|1122|1|**|**
Campos de Júlio|MT|5494|1621|4|**|**
Campos do Jordão|SP|48324|12745|1|7.8|775
Campos dos Goytacazes|RJ|472300|121150|134|110.6|98
Camutanga|PE|8204|2152|0|**|**
Cana Verde|MG|5578|1337|0|**|**
Canabrava do Norte|MT|4756|1270|0|**|**
Cananéia|SP|12216|2886|0|**|**
Canapi|AL|17238|4515|3|**|**
Canarana|BA|24430|6512|1|**|**
Canarana|MT|19260|5251|5|**|**
Canas|SP|4502|1213|0|**|**
Canavieira|PI|3892|988|0|**|**
Canavieiras|BA|31902|8430|8|**|**
Canaã|MG|4604|1155|0|**|**
Canaã dos Carajás|PA|29101|9038|6|**|**
Candeal|BA|8720|2263|0|**|**
Candeias|BA|84121|24557|37|150.7|39
Candeias|MG|14616|3413|1|**|**
Candeias do Jamari|RO|20787|5811|6|**|**
Candelária|RS|30260|6838|1|**|**
Candiba|BA|13329|3677|0|**|**
Candiota|RS|8878|2320|0|**|**
Candói|PR|15104|3848|1|**|**
Canela|RS|40076|10282|0|0.0|817
Canelinha|SC|10845|2952|0|**|**
Canguaretama|RN|31506|9287|0|**|**
Canguçu|RS|53533|11851|2|16.9|658
Canhoba|SE|3955|1080|0|**|**
Canhotinho|PE|24461|6679|3|**|**
Canindé|CE|75209|21037|8|38.0|445
Canindé de São Francisco|SE|25733|7527|6|**|**
Canitar|SP|4504|1155|0|**|**
Canoas|RS|326505|83266|66|79.3|204
Canoinhas|SC|52937|13546|2|14.8|686
Cansanção|BA|33054|8742|3|**|**
Cantagalo|MG|4249|1193|0|**|**
Cantagalo|PR|12974|3155|3|**|**
Cantagalo|RJ|19830|4704|1|**|**
Cantanhede|MA|20879|6063|5|**|**
Canto do Buriti|PI|20375|5353|1|**|**
Cantá|RR|14707|3448|2|**|**
Canudos|BA|15941|4212|1|**|**
Canudos do Vale|RS|1785|364|0|**|**
Canutama|AM|13986|4008|0|**|**
Canápolis|BA|9395|2469|0|**|**
Canápolis|MG|11476|3149|1|**|**
Capanema|PA|64624|18743|6|32.0|491
Capanema|PR|18570|4380|1|**|**
Caparaó|MG|5241|1439|0|**|**
Capela|AL|16728|4604|5|**|**
Capela|SE|31402|8992|1|**|**
Capela Nova|MG|4724|1047|0|**|**
Capela de Santana|RS|11851|2905|1|**|**
Capela do Alto|SP|18029|4783|0|**|**
Capela do Alto Alegre|BA|11485|2955|2|**|**
Capelinha|MG|35368|10246|1|9.8|742
Capetinga|MG|7039|1763|0|**|**
Capim|PB|5816|1580|0|**|**
Capim Branco|MG|9030|2340|1|**|**
Capim Grosso|BA|27067|7533|3|**|**
Capinzal|SC|21064|5675|0|**|**
Capinzal do Norte|MA|10722|3006|0|**|**
Capinópolis|MG|15424|3736|0|**|**
Capistrano|CE|17202|5004|2|**|**
Capitão|RS|2647|578|0|**|**
Capitão Andrade|MG|5019|1196|1|**|**
Capitão Enéas|MG|14372|4135|0|**|**
Capitão Gervásio Oliveira|PI|3946|1011|0|**|**
Capitão Leônidas Marques|PR|15060|3735|1|**|**
Capitão Poço|PA|52214|15514|7|45.1|388
Capitão de Campos|PI|11092|3064|0|**|**
Capitólio|MG|8251|1904|0|**|**
Capivari|SP|49650|13334|0|0.0|817
Capivari de Baixo|SC|22145|5923|0|**|**
Capivari do Sul|RS|4009|949|0|**|**
Capixaba|AC|9368|2328|2|**|**
Capoeiras|PE|19599|5440|5|**|**
Caputira|MG|9060|2273|0|**|**
Capão Alto|SC|2713|593|0|**|**
Capão Bonito|SP|46095|11682|3|25.7|552
Capão Bonito do Sul|RS|1730|383|1|**|**
Capão da Canoa|RS|43783|11169|13|116.4|90
Capão do Cipó|RS|3187|710|0|**|**
Capão do Leão|RS|24386|6016|0|**|**
Caracaraí|RR|19019|5257|1|**|**
Caracol|MS|5520|1554|0|**|**
Caracol|PI|10448|3041|0|**|**
Caraguatatuba|SP|104150|26287|17|64.7|264
Carambeí|PR|19813|5554|1|**|**
Caranaíba|MG|3260|783|0|**|**
Carandaí|MG|23692|6043|0|**|**
Carangola|MG|32353|7755|0|**|**
Carapebus|RJ|14024|3583|3|**|**
Carapicuíba|SP|373358|103579|27|26.1|550
Caratinga|MG|86364|22171|12|54.1|319
Carauari|AM|26130|7487|2|**|**
Caravelas|BA|21612|5963|1|**|**
Carazinho|RS|59569|14803|5|33.8|476
Caraá|RS|7450|1485|0|**|**
Caraí|MG|22549|6030|3|**|**
Caraíbas|BA|9879|2560|0|**|**
Caraúbas|PB|3951|939|1|**|**
Caraúbas|RN|19692|5126|3|**|**
Caraúbas do Piauí|PI|5634|1540|0|**|**
Carbonita|MG|9176|2479|0|**|**
Cardeal da Silva|BA|9030|2715|1|**|**
Cardoso|SP|11836|2727|0|**|**
Cardoso Moreira|RJ|12601|2966|0|**|**
Careaçu|MG|6372|1487|0|**|**
Careiro|AM|33517|9127|1|**|**
Careiro da Várzea|AM|24937|6667|0|**|**
Cariacica|ES|352431|97200|158|162.6|35
Caridade|CE|20687|5827|2|**|**
Caridade do Piauí|PI|4915|1455|0|**|**
Carinhanha|BA|28519|8166|1|**|**
Carira|SE|20345|5455|1|**|**
Cariri do Tocantins|TO|3872|1107|0|**|**
Caririaçu|CE|26471|6864|7|**|**
Cariré|CE|18391|4836|2|**|**
Cariús|CE|18586|4828|2|**|**
Carlinda|MT|10793|2527|1|**|**
Carlos Barbosa|RS|25898|6711|0|**|**
Carlos Chagas|MG|19779|5049|5|**|**
Carlos Gomes|RS|1561|318|0|**|**
Carlópolis|PR|13767|3348|1|**|**
Carmo|RJ|17758|4085|0|**|**
Carmo da Cachoeira|MG|11872|3093|0|**|**
Carmo da Mata|MG|11007|2571|0|**|**
Carmo de Minas|MG|13932|3672|0|**|**
Carmo do Cajuru|MG|20444|5150|1|**|**
Carmo do Paranaíba|MG|29777|7114|1|**|**
Carmo do Rio Claro|MG|20531|5007|1|**|**
Carmo do Rio Verde|GO|9097|2178|0|**|**
Carmolândia|TO|2363|653|0|**|**
Carmésia|MG|2477|572|0|**|**
Carmópolis|SE|14130|4256|2|**|**
Carmópolis de Minas|MG|17456|4486|1|**|**
Carnaubais|RN|10000|2821|0|**|**
Carnaubal|CE|16975|4388|2|**|**
Carnaubeira da Penha|PE|11991|3465|0|**|**
Carnaíba|PE|18707|4951|1|**|**
Carnaúba dos Dantas|RN|7559|2028|0|**|**
Carneirinho|MG|9556|2340|0|**|**
Carneiros|AL|8548|2362|1|**|**
Caroebe|RR|8480|2377|2|**|**
Carolina|MA|23955|6353|0|**|**
Carpina|PE|76527|20494|16|78.1|208
Carrancas|MG|3958|906|0|**|**
Carrapateira|PB|2441|678|0|**|**
Carrasco Bonito|TO|3759|1080|0|**|**
Caruaru|PE|324095|92465|86|93.0|157
Carutapera|MA|22517|6891|1|**|**
Carvalhos|MG|4530|1059|0|**|**
Carvalhópolis|MG|3380|716|0|**|**
Casa Branca|SP|28535|7423|0|**|**
Casa Grande|MG|2241|549|0|**|**
Casa Nova|BA|66331|18435|9|48.8|361
Casca|RS|8683|2013|0|**|**
Cascalho Rico|MG|2893|601|0|**|**
Cascavel|CE|67503|19042|16|84.0|181
Cascavel|PR|292372|82629|107|129.5|64
Caseara|TO|4744|1167|0|**|**
Caseiros|RS|3030|584|0|**|**
Casimiro de Abreu|RJ|37340|9567|3|**|**
Casinhas|PE|13830|4009|2|**|**
Casserengue|PB|7132|1907|1|**|**
Cassilândia|MS|21099|5131|3|**|**
Castanhal|PA|178986|55128|59|107.0|116
Castanheira|MT|8298|2136|0|**|**
Castanheiras|RO|3479|878|0|**|**
Castelo|ES|35048|8888|2|**|**
Castelo do Piauí|PI|18336|4728|1|**|**
Castelândia|GO|3602|896|0|**|**
Castilho|SP|18465|4452|2|**|**
Castro|PR|67613|17518|9|51.4|343
Castro Alves|BA|25555|7312|1|**|**
Cataguases|MG|70630|17026|1|5.9|801
Catalão|GO|90004|24861|11|44.2|396
Catanduva|SP|113873|28065|3|10.7|728
Catanduvas|PR|10169|2618|1|**|**
Catanduvas|SC|9746|2558|0|**|**
Catarina|CE|19228|5720|3|**|**
Catas Altas|MG|4938|1204|0|**|**
Catas Altas da Noruega|MG|3489|967|0|**|**
Catende|PE|38812|10721|5|46.6|377
Catiguá|SP|7214|1859|0|**|**
Catingueira|PB|4822|1312|1|**|**
Catolândia|BA|3215|822|0|**|**
Catolé do Rocha|PB|29079|7915|1|**|**
Catu|BA|51734|14822|11|74.2|227
Catuji|MG|6614|1836|1|**|**
Catunda|CE|10053|2498|0|**|**
Caturama|BA|8817|2504|0|**|**
Caturaí|GO|4740|1149|1|**|**
Caturité|PB|4598|1197|0|**|**
Catuti|MG|5067|1319|0|**|**
Catuípe|RS|9191|1921|1|**|**
Caucaia|CE|336091|99980|122|122.0|77
Cavalcante|GO|9429|2366|0|**|**
Caxambu|MG|21641|5074|0|**|**
Caxambu do Sul|SC|4283|982|0|**|**
Caxias|MA|158059|44707|47|105.1|126
Caxias do Sul|RS|446911|121373|51|42.0|408
Caxingó|PI|5174|1500|0|**|**
Caçador|SC|71886|18997|4|21.1|605
Caçapava|SP|86054|22200|5|22.5|587
Caçapava do Sul|RS|33547|7376|2|**|**
Caçu|GO|13692|3429|0|**|**
Caém|BA|10013|2656|0|**|**
Ceará-Mirim|RN|69005|19990|10|50.0|350
Cedral|MA|10374|2915|0|**|**
Cedral|SP|8165|1845|0|**|**
Cedro|CE|24622|6118|1|**|**
Cedro|PE|10964|3292|0|**|**
Cedro de São João|SE|5672|1405|0|**|**
Cedro do Abaeté|MG|1199|252|0|**|**
Celso Ramos|SC|2760|672|0|**|**
Centenário|RS|2941|619|0|**|**
Centenário|TO|2627|680|0|**|**
Centenário do Sul|PR|11096|2719|1|**|**
Central|BA|17057|4277|2|**|**
Central de Minas|MG|6806|1543|1|**|**
Central do Maranhão|MA|8120|2197|0|**|**
Centralina|MG|10271|2488|0|**|**
Centro Novo do Maranhão|MA|19947|5927|0|**|**
Centro do Guilherme|MA|11979|3840|1|**|**
Cerejeiras|RO|16852|4640|0|**|**
Ceres|GO|20924|5227|2|**|**
Cerqueira César|SP|17893|4526|0|**|**
Cerquilho|SP|41144|10799|1|9.3|751
Cerrito|RS|6324|1219|0|**|**
Cerro Azul|PR|17027|4214|0|**|**
Cerro Branco|RS|4478|949|0|**|**
Cerro Corá|RN|10928|3031|0|**|**
Cerro Grande|RS|2390|504|0|**|**
Cerro Grande do Sul|RS|10570|2685|0|**|**
Cerro Largo|RS|13384|3122|1|**|**
Cerro Negro|SC|3503|802|0|**|**
Cesário Lange|SP|15942|4332|0|**|**
Cezarina|GO|7701|1991|1|**|**
Chalé|MG|5643|1433|0|**|**
Chapada|RS|9322|2108|1|**|**
Chapada Gaúcha|MG|11339|3572|0|**|**
Chapada da Natividade|TO|3278|795|1|**|**
Chapada de Areia|TO|1345|313|1|**|**
Chapada do Norte|MG|15184|4731|0|**|**
Chapada dos Guimarães|MT|18133|4592|0|**|**
Chapadinha|MA|75167|21699|8|36.9|458
Chapadão do Céu|GO|7488|2376|0|**|**
Chapadão do Lageado|SC|2793|672|0|**|**
Chapadão do Sul|MS|20855|6265|3|**|**
Chapecó|SC|189052|55666|33|59.3|290
Charqueada|SP|15395|4264|2|**|**
Charqueadas|RS|36130|10187|0|0.0|817
Charrua|RS|3424|788|0|**|**
Chaval|CE|12684|3579|0|**|**
Chavantes|SP|12102|2963|0|**|**
Chaves|PA|21557|6012|0|**|**
Chiador|MG|2759|613|0|**|**
Chiapetta|RS|3979|870|0|**|**
Chopinzinho|PR|19549|4949|2|**|**
Chorozinho|CE|18947|5702|4|**|**
Chorrochó|BA|10794|2915|0|**|**
Choró|CE|12982|3664|1|**|**
Chupinguaia|RO|8721|2490|1|**|**
Chuvisca|RS|5011|1244|0|**|**
Chuí|RS|6031|1369|0|**|**
Chácara|MG|2856|620|0|**|**
Chã Grande|PE|20399|5606|1|**|**
Chã Preta|AL|7146|1908|1|**|**
Chã de Alegria|PE|12601|3705|1|**|**
Cianorte|PR|71855|19175|11|57.4|300
Cidade Gaúcha|PR|11294|2923|2|**|**
Cidade Ocidental|GO|58262|16739|18|107.5|113
Cidelândia|MA|13963|3909|0|**|**
Cidreira|RS|13240|2617|5|**|**
Cipotânea|MG|6578|1766|0|**|**
Cipó|BA|15884|4550|1|**|**
